case_id,arm,recurrence_depth,input_sha256,normalized_request_sha256,output_contract_sha256,oracle_candidate_sha256,oracle_proposal_bytes,wire_bytes
occurrence-v3-h03-d2,governed_delta,2,bfd67e87741d6961d8248d4869e843e89388da184439bd1b018f2aed88b8eaee,7ccf7cdf6e54369b7c571515879130e19014d4837328153a31c258d471bf19ae,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,3ee5f418f7244d4a653f45e00bddfd38dbca5e82d5b32ce9924d06c1d2c354e3,1943,8328
occurrence-v3-h03-d3,full_replan,3,c946f2dba5179715a06bf89f202b0d6e10ba43fcd46829e7c0be596f33a12610,54416c8d4963d65e371b81f6e431b3a2a4cd6cb528b6b5e50322d8924f7eb320,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,166ebf4dfaafb572e305ba88c4128d2715c43dfcc5e746dda5fb458b2c08a52f,579,8460
occurrence-v3-h03-d3,cope,3,c946f2dba5179715a06bf89f202b0d6e10ba43fcd46829e7c0be596f33a12610,54416c8d4963d65e371b81f6e431b3a2a4cd6cb528b6b5e50322d8924f7eb320,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,166ebf4dfaafb572e305ba88c4128d2715c43dfcc5e746dda5fb458b2c08a52f,274,8205
occurrence-v3-h03-d3,neutral_patch,3,c946f2dba5179715a06bf89f202b0d6e10ba43fcd46829e7c0be596f33a12610,54416c8d4963d65e371b81f6e431b3a2a4cd6cb528b6b5e50322d8924f7eb320,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,166ebf4dfaafb572e305ba88c4128d2715c43dfcc5e746dda5fb458b2c08a52f,1694,9863
occurrence-v3-h03-d3,governed_delta,3,c946f2dba5179715a06bf89f202b0d6e10ba43fcd46829e7c0be596f33a12610,54416c8d4963d65e371b81f6e431b3a2a4cd6cb528b6b5e50322d8924f7eb320,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,166ebf4dfaafb572e305ba88c4128d2715c43dfcc5e746dda5fb458b2c08a52f,1943,9462
occurrence-v3-h03-d3,fsr_pc,3,c946f2dba5179715a06bf89f202b0d6e10ba43fcd46829e7c0be596f33a12610,54416c8d4963d65e371b81f6e431b3a2a4cd6cb528b6b5e50322d8924f7eb320,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,166ebf4dfaafb572e305ba88c4128d2715c43dfcc5e746dda5fb458b2c08a52f,4815,8803
occurrence-v3-h03-d4,cope,4,1c2c34b1883a28db61be0ee04910e8c39696a1562ec388c517c00f718c01585a,b6a8f08e9cde8cf662aba14bc9943e5e51cf30b5e9aa8189d3ac5d5970b9e63b,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,d8da68efe5e613fc6cbd53a7694c1d4ed722f60ad8a9069b204e9ae4a4ed1103,274,9339
occurrence-v3-h03-d4,neutral_patch,4,1c2c34b1883a28db61be0ee04910e8c39696a1562ec388c517c00f718c01585a,b6a8f08e9cde8cf662aba14bc9943e5e51cf30b5e9aa8189d3ac5d5970b9e63b,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,d8da68efe5e613fc6cbd53a7694c1d4ed722f60ad8a9069b204e9ae4a4ed1103,1694,10997
occurrence-v3-h03-d4,governed_delta,4,1c2c34b1883a28db61be0ee04910e8c39696a1562ec388c517c00f718c01585a,b6a8f08e9cde8cf662aba14bc9943e5e51cf30b5e9aa8189d3ac5d5970b9e63b,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,d8da68efe5e613fc6cbd53a7694c1d4ed722f60ad8a9069b204e9ae4a4ed1103,1943,10596
occurrence-v3-h03-d4,fsr_pc,4,1c2c34b1883a28db61be0ee04910e8c39696a1562ec388c517c00f718c01585a,b6a8f08e9cde8cf662aba14bc9943e5e51cf30b5e9aa8189d3ac5d5970b9e63b,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,d8da68efe5e613fc6cbd53a7694c1d4ed722f60ad8a9069b204e9ae4a4ed1103,5841,9937
occurrence-v3-h03-d4,full_replan,4,1c2c34b1883a28db61be0ee04910e8c39696a1562ec388c517c00f718c01585a,b6a8f08e9cde8cf662aba14bc9943e5e51cf30b5e9aa8189d3ac5d5970b9e63b,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,d8da68efe5e613fc6cbd53a7694c1d4ed722f60ad8a9069b204e9ae4a4ed1103,665,9594
occurrence-v3-h04-d1,neutral_patch,1,b6eba7a6832ba4568bb1cde8f3ba8e8c9b72fd6ecd9c4ccc49759d9febded960,92f4979c0729a6d0dc7bb80c9fbe79048390d28bc9e58046e154d0fe32caaac2,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,e8c8cceb90e0f768392c0490812bd78f7f593c446ec70a3d5c814aeff5ba6f50,1690,7604
occurrence-v3-h04-d1,governed_delta,1,b6eba7a6832ba4568bb1cde8f3ba8e8c9b72fd6ecd9c4ccc49759d9febded960,92f4979c0729a6d0dc7bb80c9fbe79048390d28bc9e58046e154d0fe32caaac2,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,e8c8cceb90e0f768392c0490812bd78f7f593c446ec70a3d5c814aeff5ba6f50,1941,7203
occurrence-v3-h04-d1,fsr_pc,1,b6eba7a6832ba4568bb1cde8f3ba8e8c9b72fd6ecd9c4ccc49759d9febded960,92f4979c0729a6d0dc7bb80c9fbe79048390d28bc9e58046e154d0fe32caaac2,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,e8c8cceb90e0f768392c0490812bd78f7f593c446ec70a3d5c814aeff5ba6f50,2739,6544
occurrence-v3-h04-d1,full_replan,1,b6eba7a6832ba4568bb1cde8f3ba8e8c9b72fd6ecd9c4ccc49759d9febded960,92f4979c0729a6d0dc7bb80c9fbe79048390d28bc9e58046e154d0fe32caaac2,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,e8c8cceb90e0f768392c0490812bd78f7f593c446ec70a3d5c814aeff5ba6f50,404,6201
occurrence-v3-h04-d1,cope,1,b6eba7a6832ba4568bb1cde8f3ba8e8c9b72fd6ecd9c4ccc49759d9febded960,92f4979c0729a6d0dc7bb80c9fbe79048390d28bc9e58046e154d0fe32caaac2,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,e8c8cceb90e0f768392c0490812bd78f7f593c446ec70a3d5c814aeff5ba6f50,278,5946
occurrence-v3-h04-d2,governed_delta,2,ea14c806ab61772eef53f089a7a20446b1ae6528f27ee283c878a20dda461fe8,9193699274f587aa2e91f388eb39c0081e0e2c9f47b273581ba94a4239dd3765,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,363f7fb6c82c9952fce4d7bb5d912e5710f8b5536a3a3906026067c891b89f5a,1941,8353
occurrence-v3-h04-d2,fsr_pc,2,ea14c806ab61772eef53f089a7a20446b1ae6528f27ee283c878a20dda461fe8,9193699274f587aa2e91f388eb39c0081e0e2c9f47b273581ba94a4239dd3765,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,363f7fb6c82c9952fce4d7bb5d912e5710f8b5536a3a3906026067c891b89f5a,3781,7694
occurrence-v3-h04-d2,full_replan,2,ea14c806ab61772eef53f089a7a20446b1ae6528f27ee283c878a20dda461fe8,9193699274f587aa2e91f388eb39c0081e0e2c9f47b273581ba94a4239dd3765,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,363f7fb6c82c9952fce4d7bb5d912e5710f8b5536a3a3906026067c891b89f5a,494,7351
occurrence-v3-h04-d2,cope,2,ea14c806ab61772eef53f089a7a20446b1ae6528f27ee283c878a20dda461fe8,9193699274f587aa2e91f388eb39c0081e0e2c9f47b273581ba94a4239dd3765,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,363f7fb6c82c9952fce4d7bb5d912e5710f8b5536a3a3906026067c891b89f5a,278,7096
occurrence-v3-h04-d2,neutral_patch,2,ea14c806ab61772eef53f089a7a20446b1ae6528f27ee283c878a20dda461fe8,9193699274f587aa2e91f388eb39c0081e0e2c9f47b273581ba94a4239dd3765,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,363f7fb6c82c9952fce4d7bb5d912e5710f8b5536a3a3906026067c891b89f5a,1690,8754
occurrence-v3-h04-d3,fsr_pc,3,6a5f17201009ba2361a7fb081093529a8b60e7b4f8b5c5d60d40fbde25e2a303,c8f01d8b523b75c52d5ee16256c89e1761ecefdc614704f59187cbe55b2fcf66,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,4f7f802fc4bdff1152e02c4db9846e783a170c9e1d43e6e10068c82b6358b323,4823,8844
occurrence-v3-h04-d3,full_replan,3,6a5f17201009ba2361a7fb081093529a8b60e7b4f8b5c5d60d40fbde25e2a303,c8f01d8b523b75c52d5ee16256c89e1761ecefdc614704f59187cbe55b2fcf66,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,4f7f802fc4bdff1152e02c4db9846e783a170c9e1d43e6e10068c82b6358b323,584,8501
occurrence-v3-h04-d3,cope,3,6a5f17201009ba2361a7fb081093529a8b60e7b4f8b5c5d60d40fbde25e2a303,c8f01d8b523b75c52d5ee16256c89e1761ecefdc614704f59187cbe55b2fcf66,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,4f7f802fc4bdff1152e02c4db9846e783a170c9e1d43e6e10068c82b6358b323,278,8246
occurrence-v3-h04-d3,neutral_patch,3,6a5f17201009ba2361a7fb081093529a8b60e7b4f8b5c5d60d40fbde25e2a303,c8f01d8b523b75c52d5ee16256c89e1761ecefdc614704f59187cbe55b2fcf66,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,4f7f802fc4bdff1152e02c4db9846e783a170c9e1d43e6e10068c82b6358b323,1690,9904
occurrence-v3-h04-d3,governed_delta,3,6a5f17201009ba2361a7fb081093529a8b60e7b4f8b5c5d60d40fbde25e2a303,c8f01d8b523b75c52d5ee16256c89e1761ecefdc614704f59187cbe55b2fcf66,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,4f7f802fc4bdff1152e02c4db9846e783a170c9e1d43e6e10068c82b6358b323,1941,9503
occurrence-v3-h04-d4,full_replan,4,a569a0a665bf73466a00d21df739291be7a155e9bd60191c0dcf087cdc55f802,189d71f840e245ec7059787881eade268824764f45d76beeecf906c8b87d828a,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,4eea0fc61f62acbfc13c2cb77003fb103ad0ccc9ef8e12513af1273ace106619,674,9651
occurrence-v3-h04-d4,cope,4,a569a0a665bf73466a00d21df739291be7a155e9bd60191c0dcf087cdc55f802,189d71f840e245ec7059787881eade268824764f45d76beeecf906c8b87d828a,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,4eea0fc61f62acbfc13c2cb77003fb103ad0ccc9ef8e12513af1273ace106619,278,9396
occurrence-v3-h04-d4,neutral_patch,4,a569a0a665bf73466a00d21df739291be7a155e9bd60191c0dcf087cdc55f802,189d71f840e245ec7059787881eade268824764f45d76beeecf906c8b87d828a,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,4eea0fc61f62acbfc13c2cb77003fb103ad0ccc9ef8e12513af1273ace106619,1690,11054
occurrence-v3-h04-d4,governed_delta,4,a569a0a665bf73466a00d21df739291be7a155e9bd60191c0dcf087cdc55f802,189d71f840e245ec7059787881eade268824764f45d76beeecf906c8b87d828a,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,4eea0fc61f62acbfc13c2cb77003fb103ad0ccc9ef8e12513af1273ace106619,1941,10653
occurrence-v3-h04-d4,fsr_pc,4,a569a0a665bf73466a00d21df739291be7a155e9bd60191c0dcf087cdc55f802,189d71f840e245ec7059787881eade268824764f45d76beeecf906c8b87d828a,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,4eea0fc61f62acbfc13c2cb77003fb103ad0ccc9ef8e12513af1273ace106619,5865,9994
occurrence-v3-h05-d1,cope,1,9a93ba4d3b20d4360afb12ad80a6cf09b82f7115a28852011933816d01662d3b,26460bcc5add4ce7f85d3eff5cac0285df0be64482f8b49d0ec65908b8acb5ec,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,0763dc454a6e5620ec114851cec602b31c6ea05430917fca4834fde04c91b9cb,280,5920
occurrence-v3-h05-d1,neutral_patch,1,9a93ba4d3b20d4360afb12ad80a6cf09b82f7115a28852011933816d01662d3b,26460bcc5add4ce7f85d3eff5cac0285df0be64482f8b49d0ec65908b8acb5ec,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,0763dc454a6e5620ec114851cec602b31c6ea05430917fca4834fde04c91b9cb,1724,7578
occurrence-v3-h05-d1,governed_delta,1,9a93ba4d3b20d4360afb12ad80a6cf09b82f7115a28852011933816d01662d3b,26460bcc5add4ce7f85d3eff5cac0285df0be64482f8b49d0ec65908b8acb5ec,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,0763dc454a6e5620ec114851cec602b31c6ea05430917fca4834fde04c91b9cb,1983,7177
occurrence-v3-h05-d1,fsr_pc,1,9a93ba4d3b20d4360afb12ad80a6cf09b82f7115a28852011933816d01662d3b,26460bcc5add4ce7f85d3eff5cac0285df0be64482f8b49d0ec65908b8acb5ec,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,0763dc454a6e5620ec114851cec602b31c6ea05430917fca4834fde04c91b9cb,2779,6518
occurrence-v3-h05-d1,full_replan,1,9a93ba4d3b20d4360afb12ad80a6cf09b82f7115a28852011933816d01662d3b,26460bcc5add4ce7f85d3eff5cac0285df0be64482f8b49d0ec65908b8acb5ec,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,0763dc454a6e5620ec114851cec602b31c6ea05430917fca4834fde04c91b9cb,410,6175
occurrence-v3-h05-d2,neutral_patch,2,37f15c504771940a8a676d7e46a873788f01fc50e4fb9d31127a9aa2f7bb7b10,c949c674dcc5fda6c4f1d4647aeb2154243a5bc9d8bb4e2dfb8729fb63895437,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,894f4295acd61b1f7635e323c92ec8374f1eb2c95874b7bd10c30add9577c2a2,1724,8736
occurrence-v3-h05-d2,governed_delta,2,37f15c504771940a8a676d7e46a873788f01fc50e4fb9d31127a9aa2f7bb7b10,c949c674dcc5fda6c4f1d4647aeb2154243a5bc9d8bb4e2dfb8729fb63895437,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,894f4295acd61b1f7635e323c92ec8374f1eb2c95874b7bd10c30add9577c2a2,1983,8335
occurrence-v3-h05-d2,fsr_pc,2,37f15c504771940a8a676d7e46a873788f01fc50e4fb9d31127a9aa2f7bb7b10,c949c674dcc5fda6c4f1d4647aeb2154243a5bc9d8bb4e2dfb8729fb63895437,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,894f4295acd61b1f7635e323c92ec8374f1eb2c95874b7bd10c30add9577c2a2,3829,7676
occurrence-v3-h05-d2,full_replan,2,37f15c504771940a8a676d7e46a873788f01fc50e4fb9d31127a9aa2f7bb7b10,c949c674dcc5fda6c4f1d4647aeb2154243a5bc9d8bb4e2dfb8729fb63895437,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,894f4295acd61b1f7635e323c92ec8374f1eb2c95874b7bd10c30add9577c2a2,502,7333
occurrence-v3-h05-d2,cope,2,37f15c504771940a8a676d7e46a873788f01fc50e4fb9d31127a9aa2f7bb7b10,c949c674dcc5fda6c4f1d4647aeb2154243a5bc9d8bb4e2dfb8729fb63895437,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,894f4295acd61b1f7635e323c92ec8374f1eb2c95874b7bd10c30add9577c2a2,280,7078
occurrence-v3-h05-d3,governed_delta,3,c1d0368ed9f2a31d0300e2c0d184ca6c52cc80140193b14c70ce48b02b6f51fb,79a0d62bd3719df2bd84e6ff4943bdd6d40050d0f8a709f2c482da173a585cd8,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,90b91534f0ddc087e5d4a8f4a79a8436ca06cd6e3105f61bc0f159e140f5f686,1983,9493
occurrence-v3-h05-d3,fsr_pc,3,c1d0368ed9f2a31d0300e2c0d184ca6c52cc80140193b14c70ce48b02b6f51fb,79a0d62bd3719df2bd84e6ff4943bdd6d40050d0f8a709f2c482da173a585cd8,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,90b91534f0ddc087e5d4a8f4a79a8436ca06cd6e3105f61bc0f159e140f5f686,4879,8834
occurrence-v3-h05-d3,full_replan,3,c1d0368ed9f2a31d0300e2c0d184ca6c52cc80140193b14c70ce48b02b6f51fb,79a0d62bd3719df2bd84e6ff4943bdd6d40050d0f8a709f2c482da173a585cd8,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,90b91534f0ddc087e5d4a8f4a79a8436ca06cd6e3105f61bc0f159e140f5f686,594,8491
occurrence-v3-h05-d3,cope,3,c1d0368ed9f2a31d0300e2c0d184ca6c52cc80140193b14c70ce48b02b6f51fb,79a0d62bd3719df2bd84e6ff4943bdd6d40050d0f8a709f2c482da173a585cd8,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,90b91534f0ddc087e5d4a8f4a79a8436ca06cd6e3105f61bc0f159e140f5f686,280,8236
occurrence-v3-h05-d3,neutral_patch,3,c1d0368ed9f2a31d0300e2c0d184ca6c52cc80140193b14c70ce48b02b6f51fb,79a0d62bd3719df2bd84e6ff4943bdd6d40050d0f8a709f2c482da173a585cd8,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,90b91534f0ddc087e5d4a8f4a79a8436ca06cd6e3105f61bc0f159e140f5f686,1724,9894
occurrence-v3-h05-d4,fsr_pc,4,3f8626b33597af4b514f1ddf98f70a830c40ed94163120e0c3cf6f4b2fdc3073,a1f325afc48c8454c4f9a1969b19eb86afec681038e2693b39cbb396730c7631,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,4d49e5877f9a37178b35ddc4a8d36b3f53bc758a93e98fd9f6dd1e1ad227bb6a,5929,9992
occurrence-v3-h05-d4,full_replan,4,3f8626b33597af4b514f1ddf98f70a830c40ed94163120e0c3cf6f4b2fdc3073,a1f325afc48c8454c4f9a1969b19eb86afec681038e2693b39cbb396730c7631,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,4d49e5877f9a37178b35ddc4a8d36b3f53bc758a93e98fd9f6dd1e1ad227bb6a,686,9649
occurrence-v3-h05-d4,cope,4,3f8626b33597af4b514f1ddf98f70a830c40ed94163120e0c3cf6f4b2fdc3073,a1f325afc48c8454c4f9a1969b19eb86afec681038e2693b39cbb396730c7631,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,4d49e5877f9a37178b35ddc4a8d36b3f53bc758a93e98fd9f6dd1e1ad227bb6a,280,9394
occurrence-v3-h05-d4,neutral_patch,4,3f8626b33597af4b514f1ddf98f70a830c40ed94163120e0c3cf6f4b2fdc3073,a1f325afc48c8454c4f9a1969b19eb86afec681038e2693b39cbb396730c7631,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,4d49e5877f9a37178b35ddc4a8d36b3f53bc758a93e98fd9f6dd1e1ad227bb6a,1724,11052
occurrence-v3-h05-d4,governed_delta,4,3f8626b33597af4b514f1ddf98f70a830c40ed94163120e0c3cf6f4b2fdc3073,a1f325afc48c8454c4f9a1969b19eb86afec681038e2693b39cbb396730c7631,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,4d49e5877f9a37178b35ddc4a8d36b3f53bc758a93e98fd9f6dd1e1ad227bb6a,1983,10651
occurrence-v3-h06-d1,full_replan,1,b4c2cdc9262235dbd811ca8b4fc2f9401fc250209cc0530eb64db6041c2ee6d6,7ac1f6ebba1d3a4659aed8e4fe6de215d0fb240b83e3547583a6623ca6f5c229,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,b11d82f4b546ae6afcd467000d01041ccc50e1f7ca0d1f589896e3688d91fb4f,409,6216
occurrence-v3-h06-d1,cope,1,b4c2cdc9262235dbd811ca8b4fc2f9401fc250209cc0530eb64db6041c2ee6d6,7ac1f6ebba1d3a4659aed8e4fe6de215d0fb240b83e3547583a6623ca6f5c229,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,b11d82f4b546ae6afcd467000d01041ccc50e1f7ca0d1f589896e3688d91fb4f,277,5961
occurrence-v3-h06-d1,neutral_patch,1,b4c2cdc9262235dbd811ca8b4fc2f9401fc250209cc0530eb64db6041c2ee6d6,7ac1f6ebba1d3a4659aed8e4fe6de215d0fb240b83e3547583a6623ca6f5c229,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,b11d82f4b546ae6afcd467000d01041ccc50e1f7ca0d1f589896e3688d91fb4f,1704,7619
occurrence-v3-h06-d1,governed_delta,1,b4c2cdc9262235dbd811ca8b4fc2f9401fc250209cc0530eb64db6041c2ee6d6,7ac1f6ebba1d3a4659aed8e4fe6de215d0fb240b83e3547583a6623ca6f5c229,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,b11d82f4b546ae6afcd467000d01041ccc50e1f7ca0d1f589896e3688d91fb4f,1956,7218
occurrence-v3-h06-d1,fsr_pc,1,b4c2cdc9262235dbd811ca8b4fc2f9401fc250209cc0530eb64db6041c2ee6d6,7ac1f6ebba1d3a4659aed8e4fe6de215d0fb240b83e3547583a6623ca6f5c229,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,b11d82f4b546ae6afcd467000d01041ccc50e1f7ca0d1f589896e3688d91fb4f,2772,6559
occurrence-v3-h06-d2,cope,2,1eef7eeb921404e0a9f0528521cb10065ad3c04d3eac4fb883772528d988e3d8,a4ece3099704e6a310ad4b8c32dc12b111741bc8cfeb9abb10a8ccb8fb924ceb,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,3ffb91c0a4f5d4245abf53e898c610c26e81da048b88c2dfcc2c730ee5f94f45,277,7107
occurrence-v3-h06-d2,neutral_patch,2,1eef7eeb921404e0a9f0528521cb10065ad3c04d3eac4fb883772528d988e3d8,a4ece3099704e6a310ad4b8c32dc12b111741bc8cfeb9abb10a8ccb8fb924ceb,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,3ffb91c0a4f5d4245abf53e898c610c26e81da048b88c2dfcc2c730ee5f94f45,1704,8765
occurrence-v3-h06-d2,governed_delta,2,1eef7eeb921404e0a9f0528521cb10065ad3c04d3eac4fb883772528d988e3d8,a4ece3099704e6a310ad4b8c32dc12b111741bc8cfeb9abb10a8ccb8fb924ceb,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,3ffb91c0a4f5d4245abf53e898c610c26e81da048b88c2dfcc2c730ee5f94f45,1956,8364
occurrence-v3-h06-d2,fsr_pc,2,1eef7eeb921404e0a9f0528521cb10065ad3c04d3eac4fb883772528d988e3d8,a4ece3099704e6a310ad4b8c32dc12b111741bc8cfeb9abb10a8ccb8fb924ceb,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,3ffb91c0a4f5d4245abf53e898c610c26e81da048b88c2dfcc2c730ee5f94f45,3810,7705
occurrence-v3-h06-d2,full_replan,2,1eef7eeb921404e0a9f0528521cb10065ad3c04d3eac4fb883772528d988e3d8,a4ece3099704e6a310ad4b8c32dc12b111741bc8cfeb9abb10a8ccb8fb924ceb,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,3ffb91c0a4f5d4245abf53e898c610c26e81da048b88c2dfcc2c730ee5f94f45,498,7362
occurrence-v3-h06-d3,neutral_patch,3,3e15a2ca3bebd69de37187ac4cd527c95b6296d0a8eb540617d267640128c30a,e2fa097a29f865ee8c3b34e8daff0477cc22e2a54df0c787685660e8f54b0904,734bc9dbc2a1b5fb43256516b02f2d0c10d0754fcdaefab3a1efdf9efcedaabe,3478b78967ec27af96df0739f67b2315840cfb62ebe9db87f2a0fa64667ea04f,1704,9911
occurrence-v3-h06-d3,governed_delta,3,3e15a2ca3bebd69de37187ac4cd527c95b6296d0a8eb540617d267640128c30a,e2fa097a29f865ee8c3b34e8daff0477cc22e2a54df0c787685660e8f54b0904,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,3478b78967ec27af96df0739f67b2315840cfb62ebe9db87f2a0fa64667ea04f,1956,9510
occurrence-v3-h06-d3,fsr_pc,3,3e15a2ca3bebd69de37187ac4cd527c95b6296d0a8eb540617d267640128c30a,e2fa097a29f865ee8c3b34e8daff0477cc22e2a54df0c787685660e8f54b0904,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,3478b78967ec27af96df0739f67b2315840cfb62ebe9db87f2a0fa64667ea04f,4848,8851
occurrence-v3-h06-d3,full_replan,3,3e15a2ca3bebd69de37187ac4cd527c95b6296d0a8eb540617d267640128c30a,e2fa097a29f865ee8c3b34e8daff0477cc22e2a54df0c787685660e8f54b0904,3ffc4f83a689b0b4a1356e8a171986cf561362b4882d260e45b8c2447dd90204,3478b78967ec27af96df0739f67b2315840cfb62ebe9db87f2a0fa64667ea04f,587,8508
occurrence-v3-h06-d3,cope,3,3e15a2ca3bebd69de37187ac4cd527c95b6296d0a8eb540617d267640128c30a,e2fa097a29f865ee8c3b34e8daff0477cc22e2a54df0c787685660e8f54b0904,d8609008349c9edf3c1671eb42d592c610778c70d8011052d37dddb60b2de99c,3478b78967ec27af96df0739f67b2315840cfb62ebe9db87f2a0fa64667ea04f,277,8253
occurrence-v3-h06-d4,governed_delta,4,5b1576e00503ab317d90b10cf78893a4ee9fb165affe5c0750332f4436a58430,91a491713a77f85ecd29b3ffe67ed1c71aba9814f5b24700ff3e8a745cb8eae2,5d43dfdd05f9d41a241a9ff18e3e76c49c133edadffca6aebf1d4b6807ad1199,e5960a02706e9121e4285fcf2ae4dc0bc7be4ab6acb79c0e66f6014b0caaf811,1956,10656
occurrence-v3-h06-d4,fsr_pc,4,5b1576e00503ab317d90b10cf78893a4ee9fb165affe5c0750332f4436a58430,91a491713a77f85ecd29b3ffe67ed1c71aba9814f5b24700ff3e8a745cb8eae2,124878e813078a42f1eb1998ac5b1af82b0899bef445cedef6d25fd757191c4b,e5960a02706e9121e4285fcf2ae4dc0bc7be4ab6acb79c0e66f6014b0caaf811,5886,9997
