case_id,family,arm,oracle_accepted,semantic_state_sha256,transaction_meta_sha256,common_input_sha256,rule_clause_count
SCE-S04-25,scale_04_restoration_candidate_drop,cope_semantic,True,ac0195fdebd6ba467858dd8988326ab9dea20675477a04a70b2ac62a242d3748,b79d56400a9da404ddaa75cdc9154ce73a9b021137e6f7eca09c7640543ebc31,7abc4a3a30e201da2d4462bfd18d8ea034b0cc97ca3b00874840eefb423e6afc,2
SCE-S04-25,scale_04_restoration_candidate_drop,neutral_typed,True,ac0195fdebd6ba467858dd8988326ab9dea20675477a04a70b2ac62a242d3748,b79d56400a9da404ddaa75cdc9154ce73a9b021137e6f7eca09c7640543ebc31,7abc4a3a30e201da2d4462bfd18d8ea034b0cc97ca3b00874840eefb423e6afc,2
SCE-S04-25,scale_04_restoration_candidate_drop,compact_semantic,True,ac0195fdebd6ba467858dd8988326ab9dea20675477a04a70b2ac62a242d3748,b79d56400a9da404ddaa75cdc9154ce73a9b021137e6f7eca09c7640543ebc31,7abc4a3a30e201da2d4462bfd18d8ea034b0cc97ca3b00874840eefb423e6afc,2
SCE-S04-25,scale_04_restoration_candidate_drop,fsr_semantic,True,ac0195fdebd6ba467858dd8988326ab9dea20675477a04a70b2ac62a242d3748,b79d56400a9da404ddaa75cdc9154ce73a9b021137e6f7eca09c7640543ebc31,7abc4a3a30e201da2d4462bfd18d8ea034b0cc97ca3b00874840eefb423e6afc,2
SCE-S04-26,scale_04_subgoal_insert_commitment,cope_semantic,True,03d257074bca5c86d5bd9784bf53ebbfcf2f9f46630f362cfb8b1940ccd173a7,0d180f8b3337a17592a5f3046ac48cd385ae22b55630af3bf6471a951a533826,dc24adad05482de34f0994a7222cb5d9ce2970729f0095f7ce96e9c10cc22827,2
SCE-S04-26,scale_04_subgoal_insert_commitment,neutral_typed,True,03d257074bca5c86d5bd9784bf53ebbfcf2f9f46630f362cfb8b1940ccd173a7,0d180f8b3337a17592a5f3046ac48cd385ae22b55630af3bf6471a951a533826,dc24adad05482de34f0994a7222cb5d9ce2970729f0095f7ce96e9c10cc22827,2
SCE-S04-26,scale_04_subgoal_insert_commitment,compact_semantic,True,03d257074bca5c86d5bd9784bf53ebbfcf2f9f46630f362cfb8b1940ccd173a7,0d180f8b3337a17592a5f3046ac48cd385ae22b55630af3bf6471a951a533826,dc24adad05482de34f0994a7222cb5d9ce2970729f0095f7ce96e9c10cc22827,2
SCE-S04-26,scale_04_subgoal_insert_commitment,fsr_semantic,True,03d257074bca5c86d5bd9784bf53ebbfcf2f9f46630f362cfb8b1940ccd173a7,0d180f8b3337a17592a5f3046ac48cd385ae22b55630af3bf6471a951a533826,dc24adad05482de34f0994a7222cb5d9ce2970729f0095f7ce96e9c10cc22827,2
SCE-S04-27,scale_04_subgoal_insert_action,cope_semantic,True,b5e31a9442711f09ac1c0fdbf33a72af54bd363da627c2b3619be2c62abe297b,15bdc3a43a791ed563bab99f69257a4dfbd42d60090a03f9ded51987c2fe19cf,9e1e19a499eaae46eb4e2ce522a5a7a0337a38fa282954dcc4eb3c9684380695,3
SCE-S04-27,scale_04_subgoal_insert_action,neutral_typed,True,b5e31a9442711f09ac1c0fdbf33a72af54bd363da627c2b3619be2c62abe297b,15bdc3a43a791ed563bab99f69257a4dfbd42d60090a03f9ded51987c2fe19cf,9e1e19a499eaae46eb4e2ce522a5a7a0337a38fa282954dcc4eb3c9684380695,3
SCE-S04-27,scale_04_subgoal_insert_action,compact_semantic,True,b5e31a9442711f09ac1c0fdbf33a72af54bd363da627c2b3619be2c62abe297b,15bdc3a43a791ed563bab99f69257a4dfbd42d60090a03f9ded51987c2fe19cf,9e1e19a499eaae46eb4e2ce522a5a7a0337a38fa282954dcc4eb3c9684380695,3
SCE-S04-27,scale_04_subgoal_insert_action,fsr_semantic,True,b5e31a9442711f09ac1c0fdbf33a72af54bd363da627c2b3619be2c62abe297b,15bdc3a43a791ed563bab99f69257a4dfbd42d60090a03f9ded51987c2fe19cf,9e1e19a499eaae46eb4e2ce522a5a7a0337a38fa282954dcc4eb3c9684380695,3
SCE-S04-28,scale_04_subgoal_insert_full_bundle,cope_semantic,True,b3eaad0392bba6141aeb730566873f1c9e17fc6a8e612fce40ec1be89f462672,56d95d0b38f15e09f40d65d55ca561178cfe1e428ea7cc415d11ffbc79502221,1623a27ee2d21b6ad3d70a531c8f520757602ab9fb432b29b1a3e26951fbf5a0,4
SCE-S04-28,scale_04_subgoal_insert_full_bundle,neutral_typed,True,b3eaad0392bba6141aeb730566873f1c9e17fc6a8e612fce40ec1be89f462672,56d95d0b38f15e09f40d65d55ca561178cfe1e428ea7cc415d11ffbc79502221,1623a27ee2d21b6ad3d70a531c8f520757602ab9fb432b29b1a3e26951fbf5a0,4
SCE-S04-28,scale_04_subgoal_insert_full_bundle,compact_semantic,True,b3eaad0392bba6141aeb730566873f1c9e17fc6a8e612fce40ec1be89f462672,56d95d0b38f15e09f40d65d55ca561178cfe1e428ea7cc415d11ffbc79502221,1623a27ee2d21b6ad3d70a531c8f520757602ab9fb432b29b1a3e26951fbf5a0,4
SCE-S04-28,scale_04_subgoal_insert_full_bundle,fsr_semantic,True,b3eaad0392bba6141aeb730566873f1c9e17fc6a8e612fce40ec1be89f462672,56d95d0b38f15e09f40d65d55ca561178cfe1e428ea7cc415d11ffbc79502221,1623a27ee2d21b6ad3d70a531c8f520757602ab9fb432b29b1a3e26951fbf5a0,4
SCE-S04-29,scale_04_deadline_expire_pending,cope_semantic,True,d1165c728b8b42e078a499576b0f5aa98caf9b56c34851c71614b847dc847a9b,0e3f578e8c17a4b79e4ee3df197bd73b73c2a4a04d4f580747d499ca9d1433c0,685991240ef6bebb51073184215df5670c3feeed2ce492b23eff5b0c02c7f41f,2
SCE-S04-29,scale_04_deadline_expire_pending,neutral_typed,True,d1165c728b8b42e078a499576b0f5aa98caf9b56c34851c71614b847dc847a9b,0e3f578e8c17a4b79e4ee3df197bd73b73c2a4a04d4f580747d499ca9d1433c0,685991240ef6bebb51073184215df5670c3feeed2ce492b23eff5b0c02c7f41f,2
SCE-S04-29,scale_04_deadline_expire_pending,compact_semantic,True,d1165c728b8b42e078a499576b0f5aa98caf9b56c34851c71614b847dc847a9b,0e3f578e8c17a4b79e4ee3df197bd73b73c2a4a04d4f580747d499ca9d1433c0,685991240ef6bebb51073184215df5670c3feeed2ce492b23eff5b0c02c7f41f,2
SCE-S04-29,scale_04_deadline_expire_pending,fsr_semantic,True,d1165c728b8b42e078a499576b0f5aa98caf9b56c34851c71614b847dc847a9b,0e3f578e8c17a4b79e4ee3df197bd73b73c2a4a04d4f580747d499ca9d1433c0,685991240ef6bebb51073184215df5670c3feeed2ce492b23eff5b0c02c7f41f,2
SCE-S04-30,scale_04_deadline_grace_extension,cope_semantic,True,6803a51848f5805d1ab2e4d659c35038989f93ee1bbf5161c1da19b7e8e2bfd9,3c669f200aeb37eed22f77d343cf1ece94519e9989330ea2b66e43c86613aab5,19ebbc081a730d9c43bf961370e15f7f2d2e510acdb87a1aafa3a89ff9c00c1f,2
SCE-S04-30,scale_04_deadline_grace_extension,neutral_typed,True,6803a51848f5805d1ab2e4d659c35038989f93ee1bbf5161c1da19b7e8e2bfd9,3c669f200aeb37eed22f77d343cf1ece94519e9989330ea2b66e43c86613aab5,19ebbc081a730d9c43bf961370e15f7f2d2e510acdb87a1aafa3a89ff9c00c1f,2
SCE-S04-30,scale_04_deadline_grace_extension,compact_semantic,True,6803a51848f5805d1ab2e4d659c35038989f93ee1bbf5161c1da19b7e8e2bfd9,3c669f200aeb37eed22f77d343cf1ece94519e9989330ea2b66e43c86613aab5,19ebbc081a730d9c43bf961370e15f7f2d2e510acdb87a1aafa3a89ff9c00c1f,2
SCE-S04-30,scale_04_deadline_grace_extension,fsr_semantic,True,6803a51848f5805d1ab2e4d659c35038989f93ee1bbf5161c1da19b7e8e2bfd9,3c669f200aeb37eed22f77d343cf1ece94519e9989330ea2b66e43c86613aab5,19ebbc081a730d9c43bf961370e15f7f2d2e510acdb87a1aafa3a89ff9c00c1f,2
SCE-S04-31,scale_04_concurrent_commutative_fact,cope_semantic,True,ea0739d01b136516227347b6e395d26ac55f4f911a8101b2779b1206a5ee04e5,4c8c7701efc6f86a5c40745c1fdbc4388718df222adb16ab0466019b24772c20,afd2d09727e905d3edb360294bb3e306698caa9dd97bff1dc5d133e77ce8681a,1
SCE-S04-31,scale_04_concurrent_commutative_fact,neutral_typed,True,ea0739d01b136516227347b6e395d26ac55f4f911a8101b2779b1206a5ee04e5,4c8c7701efc6f86a5c40745c1fdbc4388718df222adb16ab0466019b24772c20,afd2d09727e905d3edb360294bb3e306698caa9dd97bff1dc5d133e77ce8681a,1
SCE-S04-31,scale_04_concurrent_commutative_fact,compact_semantic,True,ea0739d01b136516227347b6e395d26ac55f4f911a8101b2779b1206a5ee04e5,4c8c7701efc6f86a5c40745c1fdbc4388718df222adb16ab0466019b24772c20,afd2d09727e905d3edb360294bb3e306698caa9dd97bff1dc5d133e77ce8681a,1
SCE-S04-31,scale_04_concurrent_commutative_fact,fsr_semantic,True,ea0739d01b136516227347b6e395d26ac55f4f911a8101b2779b1206a5ee04e5,4c8c7701efc6f86a5c40745c1fdbc4388718df222adb16ab0466019b24772c20,afd2d09727e905d3edb360294bb3e306698caa9dd97bff1dc5d133e77ce8681a,1
SCE-S04-32,scale_04_concurrent_conflict_hold,cope_semantic,True,0d5980ffd241e3ce85a3fabfe3f4941ec769dcb76feb2eaf91aa42ec1693265c,714bce24373e71ecfc957d3ef9dfec93246c9abac7378703cee1dd5199e856b4,c3272eaae962f2acd9bf07e3eaf2d4438c4c3dfd83563ec79cdf0e4e725f1117,3
SCE-S04-32,scale_04_concurrent_conflict_hold,neutral_typed,True,0d5980ffd241e3ce85a3fabfe3f4941ec769dcb76feb2eaf91aa42ec1693265c,714bce24373e71ecfc957d3ef9dfec93246c9abac7378703cee1dd5199e856b4,c3272eaae962f2acd9bf07e3eaf2d4438c4c3dfd83563ec79cdf0e4e725f1117,3
SCE-S04-32,scale_04_concurrent_conflict_hold,compact_semantic,True,0d5980ffd241e3ce85a3fabfe3f4941ec769dcb76feb2eaf91aa42ec1693265c,714bce24373e71ecfc957d3ef9dfec93246c9abac7378703cee1dd5199e856b4,c3272eaae962f2acd9bf07e3eaf2d4438c4c3dfd83563ec79cdf0e4e725f1117,3
SCE-S04-32,scale_04_concurrent_conflict_hold,fsr_semantic,True,0d5980ffd241e3ce85a3fabfe3f4941ec769dcb76feb2eaf91aa42ec1693265c,714bce24373e71ecfc957d3ef9dfec93246c9abac7378703cee1dd5199e856b4,c3272eaae962f2acd9bf07e3eaf2d4438c4c3dfd83563ec79cdf0e4e725f1117,3
SCE-S04-33,scale_04_owner_scoped_status_change,cope_semantic,True,39d436b7a64ab633882d06e99e1e75128a2590ecb16156b0892731610ca90abd,9f6ffaada8076e023e3ae3c158543d0feadf78754f01a5d9bb716fe51c1b1e60,45dc2a87f2bfe2b7dfa032389d5a5af382e4a6ebbc68174056fc2217f60316fb,2
SCE-S04-33,scale_04_owner_scoped_status_change,neutral_typed,True,39d436b7a64ab633882d06e99e1e75128a2590ecb16156b0892731610ca90abd,9f6ffaada8076e023e3ae3c158543d0feadf78754f01a5d9bb716fe51c1b1e60,45dc2a87f2bfe2b7dfa032389d5a5af382e4a6ebbc68174056fc2217f60316fb,2
SCE-S04-33,scale_04_owner_scoped_status_change,compact_semantic,True,39d436b7a64ab633882d06e99e1e75128a2590ecb16156b0892731610ca90abd,9f6ffaada8076e023e3ae3c158543d0feadf78754f01a5d9bb716fe51c1b1e60,45dc2a87f2bfe2b7dfa032389d5a5af382e4a6ebbc68174056fc2217f60316fb,2
SCE-S04-33,scale_04_owner_scoped_status_change,fsr_semantic,True,39d436b7a64ab633882d06e99e1e75128a2590ecb16156b0892731610ca90abd,9f6ffaada8076e023e3ae3c158543d0feadf78754f01a5d9bb716fe51c1b1e60,45dc2a87f2bfe2b7dfa032389d5a5af382e4a6ebbc68174056fc2217f60316fb,2
SCE-S04-34,scale_04_owner_scoped_field_change,cope_semantic,True,2670e0f46e6345e83c470989d2c761592bc675a5147832af59d9e8a0601adadc,6a8c95c56e15a8834e9677f99a54d0152fbcf447ea96dc461cae7147e931d077,21b8a50462d9b8586488739ab2cacac7d82cfcd5b6581b66c9eb5ab4a64a28bc,2
SCE-S04-34,scale_04_owner_scoped_field_change,neutral_typed,True,2670e0f46e6345e83c470989d2c761592bc675a5147832af59d9e8a0601adadc,6a8c95c56e15a8834e9677f99a54d0152fbcf447ea96dc461cae7147e931d077,21b8a50462d9b8586488739ab2cacac7d82cfcd5b6581b66c9eb5ab4a64a28bc,2
SCE-S04-34,scale_04_owner_scoped_field_change,compact_semantic,True,2670e0f46e6345e83c470989d2c761592bc675a5147832af59d9e8a0601adadc,6a8c95c56e15a8834e9677f99a54d0152fbcf447ea96dc461cae7147e931d077,21b8a50462d9b8586488739ab2cacac7d82cfcd5b6581b66c9eb5ab4a64a28bc,2
SCE-S04-34,scale_04_owner_scoped_field_change,fsr_semantic,True,2670e0f46e6345e83c470989d2c761592bc675a5147832af59d9e8a0601adadc,6a8c95c56e15a8834e9677f99a54d0152fbcf447ea96dc461cae7147e931d077,21b8a50462d9b8586488739ab2cacac7d82cfcd5b6581b66c9eb5ab4a64a28bc,2
SCE-S04-35,scale_04_compound_resume_and_checkpoint,cope_semantic,True,cf5da3831a533ae4eff6638ee766c16ed1257c96ef91df5ee36f0dd19bee8cfd,c726b4dde247218e87c1d9ef0aa6f72b80605c7acc3875ee78f8af68ec4068a9,cbecb372e2897d70e93bbaf211194b006e74db8dc15734fb844870dfc6fa7181,4
SCE-S04-35,scale_04_compound_resume_and_checkpoint,neutral_typed,True,cf5da3831a533ae4eff6638ee766c16ed1257c96ef91df5ee36f0dd19bee8cfd,c726b4dde247218e87c1d9ef0aa6f72b80605c7acc3875ee78f8af68ec4068a9,cbecb372e2897d70e93bbaf211194b006e74db8dc15734fb844870dfc6fa7181,4
SCE-S04-35,scale_04_compound_resume_and_checkpoint,compact_semantic,True,cf5da3831a533ae4eff6638ee766c16ed1257c96ef91df5ee36f0dd19bee8cfd,c726b4dde247218e87c1d9ef0aa6f72b80605c7acc3875ee78f8af68ec4068a9,cbecb372e2897d70e93bbaf211194b006e74db8dc15734fb844870dfc6fa7181,4
SCE-S04-35,scale_04_compound_resume_and_checkpoint,fsr_semantic,True,cf5da3831a533ae4eff6638ee766c16ed1257c96ef91df5ee36f0dd19bee8cfd,c726b4dde247218e87c1d9ef0aa6f72b80605c7acc3875ee78f8af68ec4068a9,cbecb372e2897d70e93bbaf211194b006e74db8dc15734fb844870dfc6fa7181,4
SCE-S04-36,scale_04_compound_replace_and_restore,cope_semantic,True,d18f4e2016f756383d8630b82f330e3ab14f68eafe722032976126822f5a2fce,b436f0df5c18fb1424e72e98f3a1c38fd5e52a7136d5e3e1177e88784d7eeb7d,acb6a02eb61609ea5abca2a359613192b281111c51962018b70b2053dc48a52a,4
SCE-S04-36,scale_04_compound_replace_and_restore,neutral_typed,True,d18f4e2016f756383d8630b82f330e3ab14f68eafe722032976126822f5a2fce,b436f0df5c18fb1424e72e98f3a1c38fd5e52a7136d5e3e1177e88784d7eeb7d,acb6a02eb61609ea5abca2a359613192b281111c51962018b70b2053dc48a52a,4
SCE-S04-36,scale_04_compound_replace_and_restore,compact_semantic,True,d18f4e2016f756383d8630b82f330e3ab14f68eafe722032976126822f5a2fce,b436f0df5c18fb1424e72e98f3a1c38fd5e52a7136d5e3e1177e88784d7eeb7d,acb6a02eb61609ea5abca2a359613192b281111c51962018b70b2053dc48a52a,4
SCE-S04-36,scale_04_compound_replace_and_restore,fsr_semantic,True,d18f4e2016f756383d8630b82f330e3ab14f68eafe722032976126822f5a2fce,b436f0df5c18fb1424e72e98f3a1c38fd5e52a7136d5e3e1177e88784d7eeb7d,acb6a02eb61609ea5abca2a359613192b281111c51962018b70b2053dc48a52a,4
SCE-S16-01,scale_16_single_root_expiry,cope_semantic,True,b453d9f4e4d5ff883758caa10d3b42e34eda1933662f1125e11c878ac3fb68dd,5ead225939257361641b7384c618fe03bcdde5fbdba75e320c1cbe26395c16f8,c44988639b85df5eab7a52c57c257a37f8b967c1a5983586faaf7c85aa736ca0,1
SCE-S16-01,scale_16_single_root_expiry,neutral_typed,True,b453d9f4e4d5ff883758caa10d3b42e34eda1933662f1125e11c878ac3fb68dd,5ead225939257361641b7384c618fe03bcdde5fbdba75e320c1cbe26395c16f8,c44988639b85df5eab7a52c57c257a37f8b967c1a5983586faaf7c85aa736ca0,1
SCE-S16-01,scale_16_single_root_expiry,compact_semantic,True,b453d9f4e4d5ff883758caa10d3b42e34eda1933662f1125e11c878ac3fb68dd,5ead225939257361641b7384c618fe03bcdde5fbdba75e320c1cbe26395c16f8,c44988639b85df5eab7a52c57c257a37f8b967c1a5983586faaf7c85aa736ca0,1
SCE-S16-01,scale_16_single_root_expiry,fsr_semantic,True,b453d9f4e4d5ff883758caa10d3b42e34eda1933662f1125e11c878ac3fb68dd,5ead225939257361641b7384c618fe03bcdde5fbdba75e320c1cbe26395c16f8,c44988639b85df5eab7a52c57c257a37f8b967c1a5983586faaf7c85aa736ca0,1
SCE-S16-02,scale_16_expiry_with_running_action,cope_semantic,True,9f292449da9dade4cfc62d744860df81b3485eba86bfd235a54812cab9b981b0,e5dc6c46cebc25601f6ca861ec9af53e0512427bd5de4233be69d7b9858ffe8d,cb9ba006d84459efa21719a8f9b40c9def961b693f065393f4194bacd0c7eacd,2
SCE-S16-02,scale_16_expiry_with_running_action,neutral_typed,True,9f292449da9dade4cfc62d744860df81b3485eba86bfd235a54812cab9b981b0,e5dc6c46cebc25601f6ca861ec9af53e0512427bd5de4233be69d7b9858ffe8d,cb9ba006d84459efa21719a8f9b40c9def961b693f065393f4194bacd0c7eacd,2
SCE-S16-02,scale_16_expiry_with_running_action,compact_semantic,True,9f292449da9dade4cfc62d744860df81b3485eba86bfd235a54812cab9b981b0,e5dc6c46cebc25601f6ca861ec9af53e0512427bd5de4233be69d7b9858ffe8d,cb9ba006d84459efa21719a8f9b40c9def961b693f065393f4194bacd0c7eacd,2
SCE-S16-02,scale_16_expiry_with_running_action,fsr_semantic,True,9f292449da9dade4cfc62d744860df81b3485eba86bfd235a54812cab9b981b0,e5dc6c46cebc25601f6ca861ec9af53e0512427bd5de4233be69d7b9858ffe8d,cb9ba006d84459efa21719a8f9b40c9def961b693f065393f4194bacd0c7eacd,2
SCE-S16-03,scale_16_conjunctive_dependency_block,cope_semantic,True,60b1b6bcf3eb9473de4c2aea53d4d40055a1babb49426e4e104796b49dad7fef,d14242fbded8985986f0e1efe638884f2aa205de1dc5c1ab72f180ecbe4b9890,f5ac6171777513f0f91a01be6a51b78dab4c33888c17b0784ca95ca5451aa54f,3
SCE-S16-03,scale_16_conjunctive_dependency_block,neutral_typed,True,60b1b6bcf3eb9473de4c2aea53d4d40055a1babb49426e4e104796b49dad7fef,d14242fbded8985986f0e1efe638884f2aa205de1dc5c1ab72f180ecbe4b9890,f5ac6171777513f0f91a01be6a51b78dab4c33888c17b0784ca95ca5451aa54f,3
SCE-S16-03,scale_16_conjunctive_dependency_block,compact_semantic,True,60b1b6bcf3eb9473de4c2aea53d4d40055a1babb49426e4e104796b49dad7fef,d14242fbded8985986f0e1efe638884f2aa205de1dc5c1ab72f180ecbe4b9890,f5ac6171777513f0f91a01be6a51b78dab4c33888c17b0784ca95ca5451aa54f,3
SCE-S16-03,scale_16_conjunctive_dependency_block,fsr_semantic,True,60b1b6bcf3eb9473de4c2aea53d4d40055a1babb49426e4e104796b49dad7fef,d14242fbded8985986f0e1efe638884f2aa205de1dc5c1ab72f180ecbe4b9890,f5ac6171777513f0f91a01be6a51b78dab4c33888c17b0784ca95ca5451aa54f,3
SCE-S16-04,scale_16_disjunctive_dependency_survival,cope_semantic,True,0c3055e42c9f059eea46343764b7671673450d797030bb7c1f4b3cc733f62a69,441e37bec619bcbd3330af808d3fcacff415a2cbd4c35806d9c5d9e42621ce65,77876fa7ec0c25e2bbd8d7d317b0b6698f074782ff1fafe088f4e15d004ee596,2
SCE-S16-04,scale_16_disjunctive_dependency_survival,neutral_typed,True,0c3055e42c9f059eea46343764b7671673450d797030bb7c1f4b3cc733f62a69,441e37bec619bcbd3330af808d3fcacff415a2cbd4c35806d9c5d9e42621ce65,77876fa7ec0c25e2bbd8d7d317b0b6698f074782ff1fafe088f4e15d004ee596,2
SCE-S16-04,scale_16_disjunctive_dependency_survival,compact_semantic,True,0c3055e42c9f059eea46343764b7671673450d797030bb7c1f4b3cc733f62a69,441e37bec619bcbd3330af808d3fcacff415a2cbd4c35806d9c5d9e42621ce65,77876fa7ec0c25e2bbd8d7d317b0b6698f074782ff1fafe088f4e15d004ee596,2
SCE-S16-04,scale_16_disjunctive_dependency_survival,fsr_semantic,True,0c3055e42c9f059eea46343764b7671673450d797030bb7c1f4b3cc733f62a69,441e37bec619bcbd3330af808d3fcacff415a2cbd4c35806d9c5d9e42621ce65,77876fa7ec0c25e2bbd8d7d317b0b6698f074782ff1fafe088f4e15d004ee596,2
SCE-S16-05,scale_16_priority_raise_without_preemption,cope_semantic,True,5da033a9c56b864df12d34be779043dc2675089dde16b6384855b0f2674caf61,c4276b8cf002f997654b4e8a3fb57945ddadfa0577a829d23eca78dcbd9a2e08,2c7f10b1cdaf1a977cda72ac590be4d0c7c9b14a3a54dce4cad595cc25676ee2,1
SCE-S16-05,scale_16_priority_raise_without_preemption,neutral_typed,True,5da033a9c56b864df12d34be779043dc2675089dde16b6384855b0f2674caf61,c4276b8cf002f997654b4e8a3fb57945ddadfa0577a829d23eca78dcbd9a2e08,2c7f10b1cdaf1a977cda72ac590be4d0c7c9b14a3a54dce4cad595cc25676ee2,1
SCE-S16-05,scale_16_priority_raise_without_preemption,compact_semantic,True,5da033a9c56b864df12d34be779043dc2675089dde16b6384855b0f2674caf61,c4276b8cf002f997654b4e8a3fb57945ddadfa0577a829d23eca78dcbd9a2e08,2c7f10b1cdaf1a977cda72ac590be4d0c7c9b14a3a54dce4cad595cc25676ee2,1
SCE-S16-05,scale_16_priority_raise_without_preemption,fsr_semantic,True,5da033a9c56b864df12d34be779043dc2675089dde16b6384855b0f2674caf61,c4276b8cf002f997654b4e8a3fb57945ddadfa0577a829d23eca78dcbd9a2e08,2c7f10b1cdaf1a977cda72ac590be4d0c7c9b14a3a54dce4cad595cc25676ee2,1
SCE-S16-06,scale_16_priority_raise_with_preemption,cope_semantic,True,1ba50a128e044c5ff919f8887cf51a53aff9ba9e2b4694154da2bc6ac0e0b6bc,581e7c18d0298e3d969a5347f9dd6266f20e86b040c5b52ddf494579acf9f8f9,ce77be2894e57ccb7fb4dfca3a88756aa1bc4c3b816550deff8680d6e0bf5c51,3
SCE-S16-06,scale_16_priority_raise_with_preemption,neutral_typed,True,1ba50a128e044c5ff919f8887cf51a53aff9ba9e2b4694154da2bc6ac0e0b6bc,581e7c18d0298e3d969a5347f9dd6266f20e86b040c5b52ddf494579acf9f8f9,ce77be2894e57ccb7fb4dfca3a88756aa1bc4c3b816550deff8680d6e0bf5c51,3
SCE-S16-06,scale_16_priority_raise_with_preemption,compact_semantic,True,1ba50a128e044c5ff919f8887cf51a53aff9ba9e2b4694154da2bc6ac0e0b6bc,581e7c18d0298e3d969a5347f9dd6266f20e86b040c5b52ddf494579acf9f8f9,ce77be2894e57ccb7fb4dfca3a88756aa1bc4c3b816550deff8680d6e0bf5c51,3
SCE-S16-06,scale_16_priority_raise_with_preemption,fsr_semantic,True,1ba50a128e044c5ff919f8887cf51a53aff9ba9e2b4694154da2bc6ac0e0b6bc,581e7c18d0298e3d969a5347f9dd6266f20e86b040c5b52ddf494579acf9f8f9,ce77be2894e57ccb7fb4dfca3a88756aa1bc4c3b816550deff8680d6e0bf5c51,3
SCE-S16-07,scale_16_replacement_insert_only,cope_semantic,True,44d2e53790e033fc53026e31da6336099c238943c4ebb21e579bdf313bbfee95,3e660543d9be67c0e95a9c6505d74134129671d5f1058bbd85fd1f5113d82f2d,41df39a685872f8ece318766bef744b31853a17eae1984e95c43c935c040d5ec,2
SCE-S16-07,scale_16_replacement_insert_only,neutral_typed,True,44d2e53790e033fc53026e31da6336099c238943c4ebb21e579bdf313bbfee95,3e660543d9be67c0e95a9c6505d74134129671d5f1058bbd85fd1f5113d82f2d,41df39a685872f8ece318766bef744b31853a17eae1984e95c43c935c040d5ec,2
SCE-S16-07,scale_16_replacement_insert_only,compact_semantic,True,44d2e53790e033fc53026e31da6336099c238943c4ebb21e579bdf313bbfee95,3e660543d9be67c0e95a9c6505d74134129671d5f1058bbd85fd1f5113d82f2d,41df39a685872f8ece318766bef744b31853a17eae1984e95c43c935c040d5ec,2
SCE-S16-07,scale_16_replacement_insert_only,fsr_semantic,True,44d2e53790e033fc53026e31da6336099c238943c4ebb21e579bdf313bbfee95,3e660543d9be67c0e95a9c6505d74134129671d5f1058bbd85fd1f5113d82f2d,41df39a685872f8ece318766bef744b31853a17eae1984e95c43c935c040d5ec,2
SCE-S16-08,scale_16_replacement_retarget_action,cope_semantic,True,4d02b0a8fe38646e19d694f46ccbf77ef21b8a92f718d3cd7675c52d2d458dbf,0f6aabded9fc62a6b95fa81b174b195e9a5e19e20bb18540f3a18f84ad91bff0,caaaafc346ffd96a61430f34a882e9290bf9f0d1452a73ac2338534a6fda79ba,3
SCE-S16-08,scale_16_replacement_retarget_action,neutral_typed,True,4d02b0a8fe38646e19d694f46ccbf77ef21b8a92f718d3cd7675c52d2d458dbf,0f6aabded9fc62a6b95fa81b174b195e9a5e19e20bb18540f3a18f84ad91bff0,caaaafc346ffd96a61430f34a882e9290bf9f0d1452a73ac2338534a6fda79ba,3
SCE-S16-08,scale_16_replacement_retarget_action,compact_semantic,True,4d02b0a8fe38646e19d694f46ccbf77ef21b8a92f718d3cd7675c52d2d458dbf,0f6aabded9fc62a6b95fa81b174b195e9a5e19e20bb18540f3a18f84ad91bff0,caaaafc346ffd96a61430f34a882e9290bf9f0d1452a73ac2338534a6fda79ba,3
SCE-S16-08,scale_16_replacement_retarget_action,fsr_semantic,True,4d02b0a8fe38646e19d694f46ccbf77ef21b8a92f718d3cd7675c52d2d458dbf,0f6aabded9fc62a6b95fa81b174b195e9a5e19e20bb18540f3a18f84ad91bff0,caaaafc346ffd96a61430f34a882e9290bf9f0d1452a73ac2338534a6fda79ba,3
SCE-S16-09,scale_16_replacement_retarget_progress,cope_semantic,True,9c5f2ec87c684fbdc6740f7279d3460bdb2dc32710714d3f13f3fcc945047a32,f096014235e14b658bfed673b8c1cc95727f05ac09f19fdd549d2b8a8bc67cc9,e7b7de61c576797a58f685ca6923717ca49c3e09793a8a927e21ef7f4f49d0dd,3
SCE-S16-09,scale_16_replacement_retarget_progress,neutral_typed,True,9c5f2ec87c684fbdc6740f7279d3460bdb2dc32710714d3f13f3fcc945047a32,f096014235e14b658bfed673b8c1cc95727f05ac09f19fdd549d2b8a8bc67cc9,e7b7de61c576797a58f685ca6923717ca49c3e09793a8a927e21ef7f4f49d0dd,3
SCE-S16-09,scale_16_replacement_retarget_progress,compact_semantic,True,9c5f2ec87c684fbdc6740f7279d3460bdb2dc32710714d3f13f3fcc945047a32,f096014235e14b658bfed673b8c1cc95727f05ac09f19fdd549d2b8a8bc67cc9,e7b7de61c576797a58f685ca6923717ca49c3e09793a8a927e21ef7f4f49d0dd,3
